gamehall,gametype,gamecode,gamename,gametech,gameplat,lang,status,maintain,en,zh-tw,zh-cn,ko,ja,th,vn,id,pt-br,es
cq9,slot,2,GodOfChess,html5,web,"['id', 'pt-br', 'zh-cn', 'en', 'ko', 'th', 'vn']",True,False,God Of Chess,棋聖,棋圣,갓 오브 체스,เทพหมากรุก,Chúa cờ vua,Dewa Catur,Deus do Xadrez
cq9,slot,10,LuckyBats,html5,web,"['th', 'ko', 'es', 'ja', 'zh-cn', 'id', 'vn', 'pt-br', 'en']",True,False,Lucky Bats,五福臨門,五福临门,럭키 뱃,五福臨門,ลัคกี้ แบท,Chú dơi may mắn,Kelelawar Mujur,Morcegos de Sorte,Bates de la suerte
cq9,slot,35,Crazy NuoZha,html5,web,"['id', 'pt-br', 'zh-cn', 'en', 'ko', 'th', 'vn']",True,False,Crazy Nuozha,瘋狂哪吒,疯狂哪吒,나타,นาจาคลั่ง,CRAZY NUOZHA,CRAZY NUOZHA,Nuozha Louca
cq9,slot,39,Apsaras,html5,web,"['vn', 'id', 'pt-br', 'zh-cn', 'en', 'ko', 'th']",True,False,Apsaras,飛天,飞天,압사라스,นางอัปสร,Apsaras,Apsaras,Apsaras
cq9,slot,57,The Beast War,html5,web,"['id', 'pt-br', 'zh-cn', 'en', 'ko', 'th', 'vn']",True,False,The Beast War,神獸爭霸,神兽争霸,더 비스트 워,สงครามสัตว์ในตำนาน,Cuộc chiến quái thú,Mythical Beings Melee,A Guerra das Feras
cq9,slot,54,Funny Alpaca,html5,web,"['vn', 'id', 'pt-br', 'zh-cn', 'en', 'ko', 'th']",True,False,Funny Alpaca,火草泥馬,火草泥马,퍼니 알파카,อัลปากาสุขสันต์,LẠC ĐÀ NGỘ NGHĨNH,FUNNY ALPACA,Alpaca Engraçada
cq9,slot,66,Fire777,html5,web,"['en', 'ko', 'th', 'vn', 'id', 'pt-br', 'zh-cn']",True,False,Fire 777,火爆777,火爆777,파이어 777,กงล้อเพลิง 777,Hỏa hoạn 777,Fire 777,Fogo 777
cq9,slot,69,FaCaiShen,html5,web,"['th', 'pt-br', 'zh-cn', 'en', 'ko', 'es', 'vn', 'ja', 'id']",True,False,Fa Cai Shen,發財神,发财神,재물신,福の神,ฟาชัยเซ็น,Trò chơi Fa Cai Shen,Fa Cai Shen,Fa Cai Shen,Fa Cai Shen
cq9,slot,70,WanBaoDino,html5,web,"['ko', 'th', 'vn', 'id', 'pt-br', 'zh-cn', 'en']",True,False,Wanbao Dino,萬飽龍,万饱龙,완바오 다이너소어,ไดโนหวั่นเบ๋า,Wanbao Dino,Wanbao Dino,Wanbao Dino
cq9,arcade,60,JungleParty,html5,web,"['id', 'zh-cn', 'en', 'ko', 'th', 'vn']",True,False,Jungle Party,叢林舞會,丛林舞会,정글 파티,เกมจังเกิล ปาร์ตี้,BỮA TIỆC RỪNG XANH,JUNGLE PARTY
cq9,slot,72,HappyRichYear,html5,web,"['th', 'vn', 'id', 'pt-br', 'zh-cn', 'en', 'ko']",True,False,Happy Rich Year,好運年年,好运年年,해피 리치 이어,เกมเศรษฐี,Năm Mới Phát Tài,Happy Rich Year,Feliz ano rico
